time,Vclk,Vs,Vcpp,Vcpn,Voutp,Voutn
1.123244770000000017e+02,1.500000000000000000e+00,1.322812000000000022e-10,-4.244703909999999776e-07,2.682512790000000172e-07,1.499999290000000096e+00,5.055841030000000124e-07
1.126444769999999949e+02,1.500000000000000000e+00,6.331237759999999893e-10,-4.220154930000000255e-07,2.687639289999999910e-07,1.499999290000000096e+00,5.042662029999999924e-07
1.129644770000000022e+02,1.500000000000000000e+00,1.130722000000000017e-09,-4.195764850000000102e-07,2.692732490000000084e-07,1.499999290000000096e+00,5.029567850000000358e-07
1.132844769999999954e+02,1.500000000000000000e+00,1.625107489999999971e-09,-4.171532120000000046e-07,2.697792739999999847e-07,1.499999290000000096e+00,5.016557689999999584e-07
1.136044770000000028e+02,1.500000000000000000e+00,2.116310920000000071e-09,-4.147455229999999905e-07,2.702820320000000213e-07,1.499999290000000096e+00,5.003630709999999848e-07
1.139244770000000102e+02,1.500000000000000000e+00,2.604363220000000168e-09,-4.123532680000000060e-07,2.707815579999999805e-07,1.499999290000000096e+00,4.990786179999999561e-07
1.142444770000000034e+02,1.500000000000000000e+00,3.089294320000000001e-09,-4.099762999999999943e-07,2.712778810000000206e-07,1.499999290000000096e+00,4.978023100000000389e-07
1.145644769999999966e+02,1.500000000000000000e+00,3.571133760000000053e-09,-4.076144730000000082e-07,2.717710319999999892e-07,1.499999290000000096e+00,4.965341069999999823e-07
1.148844769999999897e+02,1.500000000000000000e+00,4.049911199999999687e-09,-4.052676430000000017e-07,2.722610399999999915e-07,1.499999290000000096e+00,4.952739050000000443e-07
1.152044769999999971e+02,1.500000000000000000e+00,4.525656090000000019e-09,-4.029356679999999892e-07,2.727479379999999884e-07,1.499999300000000035e+00,4.940216379999999854e-07
1.155244770000000045e+02,1.500000000000000000e+00,4.998396710000000054e-09,-4.006184069999999885e-07,2.732317520000000213e-07,1.499999300000000035e+00,4.927772289999999499e-07
1.158444769999999977e+02,1.500000000000000000e+00,5.468161690000000152e-09,-3.983157210000000249e-07,2.737125149999999982e-07,1.499999300000000035e+00,4.915406120000000160e-07
1.161644770000000051e+02,1.500000000000000000e+00,5.934978410000000271e-09,-3.960274739999999756e-07,2.741902520000000097e-07,1.499999300000000035e+00,4.903117039999999884e-07
1.164844769999999983e+02,1.500000000000000000e+00,6.398874560000000306e-09,-3.937535309999999861e-07,2.746649920000000022e-07,1.499999300000000035e+00,4.890904419999999564e-07
1.168044770000000057e+02,1.500000000000000000e+00,6.859878080000000229e-09,-3.914937589999999975e-07,2.751367659999999823e-07,1.499999300000000035e+00,4.878767559999999835e-07
1.171244769999999988e+02,1.500000000000000000e+00,7.318015510000000394e-09,-3.892480240000000002e-07,2.756055989999999877e-07,1.499999300000000035e+00,4.866705740000000205e-07
1.174444770000000062e+02,1.500000000000000000e+00,7.773313360000000815e-09,-3.870161970000000027e-07,2.760715200000000178e-07,1.499999300000000035e+00,4.854718240000000178e-07
1.177644769999999994e+02,1.500000000000000000e+00,8.225797800000000403e-09,-3.847981510000000207e-07,2.765345530000000008e-07,1.499999300000000035e+00,4.842804390000000500e-07
1.180844769999999926e+02,1.500000000000000000e+00,8.675495320000000324e-09,-3.825937560000000062e-07,2.769947289999999961e-07,1.499999300000000035e+00,4.830963610000000127e-07
1.184044770000000000e+02,1.500000000000000000e+00,9.122430690000000698e-09,-3.804028889999999895e-07,2.774520689999999742e-07,1.499999309999999975e+00,4.819195040000000174e-07
1.187244769999999932e+02,1.500000000000000000e+00,9.566630049999999270e-09,-3.782254249999999935e-07,2.779066039999999945e-07,1.499999309999999975e+00,4.807498179999999885e-07
1.190444770000000005e+02,1.500000000000000000e+00,1.000811800000000057e-08,-3.760612419999999993e-07,2.783583579999999852e-07,1.499999309999999975e+00,4.795872390000000117e-07
1.193644769999999937e+02,1.500000000000000000e+00,1.044691960000000002e-08,-3.739102179999999878e-07,2.788073559999999842e-07,1.499999309999999975e+00,4.784316990000000519e-07
1.196844770000000153e+02,1.500000000000000000e+00,1.088305839999999934e-08,-3.717722350000000075e-07,2.792536220000000255e-07,1.499999309999999975e+00,4.772831359999999901e-07
1.200044770000000085e+02,1.500000000000000000e+00,1.131655929999999983e-08,-3.696471739999999971e-07,2.796971819999999916e-07,1.499999309999999975e+00,4.761414870000000213e-07
1.203244770000000017e+02,1.500000000000000000e+00,1.174744610000000083e-08,-3.675349190000000125e-07,2.801380619999999770e-07,1.499999309999999975e+00,4.750066840000000048e-07
1.206444769999999949e+02,1.500000000000000000e+00,1.217574179999999972e-08,-3.654353540000000033e-07,2.805762840000000084e-07,1.499999309999999975e+00,4.738786750000000166e-07
1.209644770000000022e+02,1.500000000000000000e+00,1.260147010000000077e-08,-3.633483659999999832e-07,2.810118710000000105e-07,1.499999309999999975e+00,4.727573890000000109e-07
1.212844769999999954e+02,1.500000000000000000e+00,1.302465419999999978e-08,-3.612738430000000224e-07,2.814448499999999753e-07,1.499999309999999975e+00,4.716427880000000086e-07
1.216044769999999886e+02,1.500000000000000000e+00,1.344531600000000043e-08,-3.592116719999999756e-07,2.818752409999999754e-07,1.499999309999999975e+00,4.705347970000000025e-07
1.219244770000000102e+02,1.500000000000000000e+00,1.386347860000000016e-08,-3.571617449999999805e-07,2.823030699999999992e-07,1.499999309999999975e+00,4.694333529999999757e-07
1.222444770000000034e+02,1.500000000000000000e+00,1.427916369999999926e-08,-3.551239520000000087e-07,2.827283560000000098e-07,1.499999319999999914e+00,4.683384100000000261e-07
1.225644769999999966e+02,1.500000000000000000e+00,1.469239400000000000e-08,-3.530981869999999932e-07,2.831511270000000029e-07,1.499999319999999914e+00,4.672499010000000165e-07
1.228844769999999897e+02,1.500000000000000000e+00,1.510319000000000066e-08,-3.510843440000000260e-07,2.835713989999999835e-07,1.499999319999999914e+00,4.661677819999999991e-07
1.232044770000000113e+02,1.500000000000000000e+00,1.551157420000000012e-08,-3.490823169999999873e-07,2.839891989999999967e-07,1.499999319999999914e+00,4.650919940000000245e-07
1.235244770000000045e+02,1.500000000000000000e+00,1.591756709999999998e-08,-3.470920039999999835e-07,2.844045460000000055e-07,1.499999319999999914e+00,4.640224730000000193e-07
1.238444769999999835e+02,1.500000000000000000e+00,1.632118930000000016e-08,-3.451133020000000116e-07,2.848174609999999802e-07,1.499999319999999914e+00,4.629591710000000213e-07
1.241644770000000051e+02,1.500000000000000000e+00,1.672246249999999932e-08,-3.431461100000000228e-07,2.852279670000000042e-07,1.499999319999999914e+00,4.619020370000000043e-07
1.244844769999999983e+02,1.500000000000000000e+00,1.712140610000000033e-08,-3.411903270000000214e-07,2.856360849999999949e-07,1.499999319999999914e+00,4.608510199999999950e-07
1.248044769999999914e+02,1.500000000000000000e+00,1.751804089999999990e-08,-3.392458560000000261e-07,2.860418350000000248e-07,1.499999319999999914e+00,4.598060540000000186e-07
1.251244770000000130e+02,1.500000000000000000e+00,1.791238639999999928e-08,-3.373125989999999989e-07,2.864452370000000078e-07,1.499999319999999914e+00,4.587671090000000194e-07
1.254444770000000062e+02,1.500000000000000000e+00,1.830446269999999992e-08,-3.353904580000000079e-07,2.868463110000000162e-07,1.499999319999999914e+00,4.577341160000000116e-07
1.257644769999999994e+02,1.500000000000000000e+00,1.869428880000000124e-08,-3.334793389999999769e-07,2.872450780000000205e-07,1.499999319999999914e+00,4.567070240000000221e-07
1.260844769999999926e+02,1.500000000000000000e+00,1.908188480000000140e-08,-3.315791469999999847e-07,2.876415579999999873e-07,1.499999330000000075e+00,4.556857910000000044e-07
1.264044770000000142e+02,1.500000000000000000e+00,1.946726920000000132e-08,-3.296897890000000116e-07,2.880357709999999891e-07,1.499999330000000075e+00,4.546703730000000107e-07
1.267244769999999932e+02,1.500000000000000000e+00,1.985046080000000038e-08,-3.278111729999999887e-07,2.884277339999999817e-07,1.499999330000000075e+00,4.536607010000000023e-07
1.270099999999999909e+02,1.500000000000000000e+00,2.019190610000000126e-08,-3.261403789999999793e-07,2.887810229999999745e-07,1.499999330000000075e+00,4.527507850000000163e-07
1.270319999999999965e+02,0.000000000000000000e+00,7.056797959999999703e-03,1.377797099999999997e-02,1.132607090000000045e-02,1.096648850000000008e+00,-1.304833480000000025e-02
1.272959539999999947e+02,0.000000000000000000e+00,2.672148260000000164e-01,3.317067570000000187e-01,3.216521110000000183e-01,1.282865990000000012e-01,1.279537659999999966e-01
1.276159539999999879e+02,0.000000000000000000e+00,3.496242170000000149e-01,6.813096589999999564e-01,6.722794250000000416e-01,5.315515180000000145e-02,5.192899010000000259e-02
1.279359540000000095e+02,0.000000000000000000e+00,3.841329259999999857e-01,9.775779559999999702e-01,9.703059299999999832e-01,1.009580099999999973e-02,9.562602479999999724e-03
1.282559540000000027e+02,0.000000000000000000e+00,4.057690950000000241e-01,1.197605260000000005e+00,1.192617100000000097e+00,4.632878910000000155e-04,4.790849279999999876e-04
1.285759539999999959e+02,0.000000000000000000e+00,4.207764979999999988e-01,1.336984359999999983e+00,1.334036549999999988e+00,1.638780839999999950e-04,1.954623510000000136e-04
1.288959540000000175e+02,0.000000000000000000e+00,4.318494929999999732e-01,1.415374359999999943e+00,1.413771660000000097e+00,9.864784019999999355e-05,1.275334170000000009e-04
1.292159540000000106e+02,0.000000000000000000e+00,4.404207880000000075e-01,1.456843040000000089e+00,1.456002660000000004e+00,6.224737319999999903e-05,8.877174089999999632e-05
1.295359540000000038e+02,0.000000000000000000e+00,4.473163110000000220e-01,1.478171890000000044e+00,1.477736839999999940e+00,4.143408430000000134e-05,6.567475970000000596e-05
1.298559539999999970e+02,0.000000000000000000e+00,4.530395110000000058e-01,1.488998999999999961e+00,1.488773630000000070e+00,2.919583490000000003e-05,5.124574669999999667e-05
1.301759540000000186e+02,0.000000000000000000e+00,4.579102560000000155e-01,1.494461199999999934e+00,1.494343100000000035e+00,2.164486980000000148e-05,4.163410660000000112e-05
1.304959540000000118e+02,0.000000000000000000e+00,4.621397850000000251e-01,1.497208950000000094e+00,1.497145579999999976e+00,1.670414129999999849e-05,3.478016920000000125e-05
1.308159539999999765e+02,0.000000000000000000e+00,4.658726480000000003e-01,1.498589610000000016e+00,1.498554240000000037e+00,1.327477510000000025e-05,2.958765310000000104e-05
1.311359539999999981e+02,0.000000000000000000e+00,4.692110079999999850e-01,1.499283240000000017e+00,1.499262300000000048e+00,1.076961629999999960e-05,2.546422989999999969e-05
1.314559539999999913e+02,0.000000000000000000e+00,4.722291900000000209e-01,1.499631939999999997e+00,1.499618539999999944e+00,8.866677569999999905e-06,2.207925299999999858e-05
1.317759539999999845e+02,0.000000000000000000e+00,4.749826879999999862e-01,1.499807499999999960e+00,1.499798140000000002e+00,7.381909910000000161e-06,1.923877779999999944e-05
1.320959540000000061e+02,0.000000000000000000e+00,4.775138939999999943e-01,1.499896139999999933e+00,1.499889019999999906e+00,6.204091170000000396e-06,1.682155859999999976e-05
1.324159539999999993e+02,0.000000000000000000e+00,4.798558569999999968e-01,1.499941109999999966e+00,1.499935299999999971e+00,5.261488339999999993e-06,1.474622660000000030e-05
1.327359539999999924e+02,0.000000000000000000e+00,4.820348070000000096e-01,1.499964120000000012e+00,1.499959119999999979e+00,4.504659579999999745e-06,1.295431009999999958e-05
1.330559539999999856e+02,0.000000000000000000e+00,4.840718960000000015e-01,1.499976060000000055e+00,1.499971610000000011e+00,3.897446430000000234e-06,1.140129760000000019e-05
1.333759540000000072e+02,0.000000000000000000e+00,4.859844190000000008e-01,1.499982410000000099e+00,1.499978339999999966e+00,3.412135989999999807e-06,1.005180110000000023e-05
1.336959540000000004e+02,0.000000000000000000e+00,4.877866980000000185e-01,1.499985909999999922e+00,1.499982149999999903e+00,3.026763400000000190e-06,8.876828210000000765e-06
1.340159539999999936e+02,0.000000000000000000e+00,4.894907199999999903e-01,1.499987949999999959e+00,1.499984430000000035e+00,2.723528510000000137e-06,7.852155459999999760e-06
1.343359540000000152e+02,0.000000000000000000e+00,4.911066210000000209e-01,1.499989220000000012e+00,1.499985920000000084e+00,2.487805709999999884e-06,6.957290899999999887e-06
1.346559540000000084e+02,0.000000000000000000e+00,4.926430450000000016e-01,1.499990090000000054e+00,1.499986969999999920e+00,2.307480649999999830e-06,6.174764329999999724e-06
1.349759540000000015e+02,0.000000000000000000e+00,4.941074269999999879e-01,1.499990740000000100e+00,1.499987769999999943e+00,2.172476080000000003e-06,5.489608920000000093e-06
1.352959539999999947e+02,0.000000000000000000e+00,4.955062029999999784e-01,1.499991250000000109e+00,1.499988429999999928e+00,2.074393579999999998e-06,4.888962079999999781e-06
1.356159540000000163e+02,0.000000000000000000e+00,4.968449870000000157e-01,1.499991679999999938e+00,1.499988990000000078e+00,2.006231850000000079e-06,4.361746100000000038e-06
1.359359540000000095e+02,0.000000000000000000e+00,4.981287010000000071e-01,1.499992060000000071e+00,1.499989479999999986e+00,1.962158580000000132e-06,3.898405760000000375e-06
1.362559540000000027e+02,0.000000000000000000e+00,4.993616860000000268e-01,1.499992400000000004e+00,1.499989929999999916e+00,1.937322590000000064e-06,3.490689109999999979e-06
1.365759539999999959e+02,0.000000000000000000e+00,5.005477879999999935e-01,1.499992699999999957e+00,1.499990329999999927e+00,1.927697130000000160e-06,3.131462420000000054e-06
1.368959539999999890e+02,0.000000000000000000e+00,5.016904349999999901e-01,1.499992980000000031e+00,1.499990699999999899e+00,1.929948469999999790e-06,2.814552879999999873e-06
1.372159539999999822e+02,0.000000000000000000e+00,5.027926900000000421e-01,1.499993240000000005e+00,1.499991040000000053e+00,1.941325169999999983e-06,2.534614340000000189e-06
1.375359539999999754e+02,0.000000000000000000e+00,5.038573050000000331e-01,1.499993480000000101e+00,1.499991360000000107e+00,1.959564689999999866e-06,2.287012510000000148e-06
1.378559539999999970e+02,0.000000000000000000e+00,5.048867590000000183e-01,1.499993700000000096e+00,1.499991660000000060e+00,1.982814440000000176e-06,2.067726579999999982e-06
1.381759539999999902e+02,0.000000000000000000e+00,5.058832949999999551e-01,1.499993909999999930e+00,1.499991929999999973e+00,2.009565099999999816e-06,1.873264759999999989e-06
1.384959539999999834e+02,0.000000000000000000e+00,5.068489489999999931e-01,1.499994100000000108e+00,1.499992189999999948e+00,2.038594299999999920e-06,1.700591870000000017e-06
1.388159540000000050e+02,0.000000000000000000e+00,5.077855719999999629e-01,1.499994279999999902e+00,1.499992430000000043e+00,2.068919030000000002e-06,1.547067030000000022e-06
1.391359539999999981e+02,0.000000000000000000e+00,5.086948550000000013e-01,1.499994449999999979e+00,1.499992659999999978e+00,2.099755539999999865e-06,1.410390130000000066e-06
1.394559539999999913e+02,0.000000000000000000e+00,5.095783449999999881e-01,1.499994609999999895e+00,1.499992870000000034e+00,2.130485509999999927e-06,1.288555820000000076e-06
1.397759540000000129e+02,0.000000000000000000e+00,5.104374619999999529e-01,1.499994770000000033e+00,1.499993069999999928e+00,2.160627569999999965e-06,1.179813849999999964e-06
1.400959540000000061e+02,0.000000000000000000e+00,5.112735120000000411e-01,1.499994910000000070e+00,1.499993270000000045e+00,2.189813309999999982e-06,1.082634959999999993e-06
1.404159539999999993e+02,0.000000000000000000e+00,5.120876979999999801e-01,1.499995039999999946e+00,1.499993450000000061e+00,2.217767200000000205e-06,9.956814820000000086e-07
1.407359539999999924e+02,0.000000000000000000e+00,5.128811319999999618e-01,1.499995170000000044e+00,1.499993619999999916e+00,2.244289689999999922e-06,9.177819799999999860e-07
1.410559540000000140e+02,0.000000000000000000e+00,5.136548440000000548e-01,1.499995299999999920e+00,1.499993780000000054e+00,2.269243079999999800e-06,8.479094170000000296e-07
1.413759540000000072e+02,0.000000000000000000e+00,5.144097880000000345e-01,1.499995409999999918e+00,1.499993930000000031e+00,2.292539729999999987e-06,7.851622620000000239e-07
1.416959540000000004e+02,0.000000000000000000e+00,5.151468510000000167e-01,1.499995519999999916e+00,1.499994080000000007e+00,2.314132160000000195e-06,7.287482010000000493e-07
1.420159540000000220e+02,0.000000000000000000e+00,5.158668589999999554e-01,1.499995629999999913e+00,1.499994220000000045e+00,2.334004920000000075e-06,6.779700469999999872e-07
1.423359540000000152e+02,0.000000000000000000e+00,5.165705819999999449e-01,1.499995729999999972e+00,1.499994349999999921e+00,2.352167739999999979e-06,6.322135600000000177e-07
1.426559540000000084e+02,0.000000000000000000e+00,5.172587379999999957e-01,1.499995820000000091e+00,1.499994480000000019e+00,2.368649899999999820e-06,5.909368960000000391e-07
1.429759540000000015e+02,0.000000000000000000e+00,5.179319999999999480e-01,1.499995919999999927e+00,1.499994599999999956e+00,2.383495619999999916e-06,5.536614699999999815e-07
1.432959539999999947e+02,0.000000000000000000e+00,5.185909979999999697e-01,1.499996000000000107e+00,1.499994719999999893e+00,2.396760230000000016e-06,5.199640389999999924e-07
1.436159539999999879e+02,0.000000000000000000e+00,5.192363220000000279e-01,1.499996090000000004e+00,1.499994829999999890e+00,2.408507049999999846e-06,4.894698249999999491e-07
1.439359539999999811e+02,0.000000000000000000e+00,5.198685280000000519e-01,1.499996169999999962e+00,1.499994940000000110e+00,2.418804870000000123e-06,4.618465429999999764e-07
1.442559540000000027e+02,0.000000000000000000e+00,5.204881369999999619e-01,1.499996249999999920e+00,1.499995039999999946e+00,2.427725879999999926e-06,4.367992170000000122e-07
1.445759539999999959e+02,0.000000000000000000e+00,5.210956389999999994e-01,1.499996319999999939e+00,1.499995140000000005e+00,2.435344050000000128e-06,4.140656540000000122e-07
1.448959539999999890e+02,0.000000000000000000e+00,5.216914990000000030e-01,1.499996389999999957e+00,1.499995229999999902e+00,2.441733809999999885e-06,3.934125200000000095e-07
1.452159539999999822e+02,0.000000000000000000e+00,5.222761540000000480e-01,1.499996459999999976e+00,1.499995329999999960e+00,2.446969019999999886e-06,3.746318990000000199e-07
1.455359540000000038e+02,0.000000000000000000e+00,5.228500149999999458e-01,1.499996529999999995e+00,1.499995409999999918e+00,2.451122180000000120e-06,3.575383070000000103e-07
1.458559539999999970e+02,0.000000000000000000e+00,5.234134740000000452e-01,1.499996590000000074e+00,1.499995500000000037e+00,2.454263849999999892e-06,3.419660719999999763e-07
1.461759539999999902e+02,0.000000000000000000e+00,5.239669000000000132e-01,1.499996649999999931e+00,1.499995579999999995e+00,2.456462149999999820e-06,3.277670419999999930e-07
1.464959540000000118e+02,0.000000000000000000e+00,5.245106440000000259e-01,1.499996710000000011e+00,1.499995659999999953e+00,2.457782479999999972e-06,3.148085839999999965e-07
1.468159540000000050e+02,0.000000000000000000e+00,5.250450380000000195e-01,1.499996770000000090e+00,1.499995729999999972e+00,2.458287310000000167e-06,3.029718250000000217e-07
1.471359539999999981e+02,0.000000000000000000e+00,5.255703980000000497e-01,1.499996820000000008e+00,1.499995809999999929e+00,2.458036000000000160e-06,2.921501069999999966e-07
1.474559540000000197e+02,0.000000000000000000e+00,5.260870220000000153e-01,1.499996880000000088e+00,1.499995879999999948e+00,2.457084789999999829e-06,2.822476290000000047e-07
1.477759540000000129e+02,0.000000000000000000e+00,5.265951970000000149e-01,1.499996930000000006e+00,1.499995940000000028e+00,2.455486759999999867e-06,2.731782579999999956e-07
1.480959540000000061e+02,0.000000000000000000e+00,5.270951940000000446e-01,1.499996979999999924e+00,1.499996010000000046e+00,2.453291850000000166e-06,2.648644719999999737e-07
1.484159539999999993e+02,0.000000000000000000e+00,5.275872710000000243e-01,1.499997030000000064e+00,1.499996069999999904e+00,2.450546960000000179e-06,2.572364310000000163e-07
1.487359540000000209e+02,0.000000000000000000e+00,5.280716749999999626e-01,1.499997070000000043e+00,1.499996139999999922e+00,2.447295980000000086e-06,2.502311640000000250e-07
1.490559540000000140e+02,0.000000000000000000e+00,5.285486409999999857e-01,1.499997119999999962e+00,1.499996200000000002e+00,2.443579939999999856e-06,2.437918340000000234e-07
1.493759539999999788e+02,0.000000000000000000e+00,5.290183929999999757e-01,1.499997159999999941e+00,1.499996249999999920e+00,2.439437139999999934e-06,2.378671040000000018e-07
1.496959540000000004e+02,0.000000000000000000e+00,5.294811459999999581e-01,1.499997199999999919e+00,1.499996309999999999e+00,2.434903210000000182e-06,2.324105589999999908e-07
1.500000000000000000e+02,0.000000000000000000e+00,5.299145379999999905e-01,1.499997239999999898e+00,1.499996359999999918e+00,2.429590419999999975e-06,2.269811010000000085e-07
