time,Vind,Vinp,Vinn,Voutp,Voutn,Vout
2.016410399999999825e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.458319549999999909e+00,1.614042809999999967e-02,1.442179120000000037e+00
2.016535399999999978e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.460914779999999968e+00,1.583649629999999905e-02,1.445078279999999937e+00
2.016660400000000131e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.463319199999999931e+00,1.555278080000000070e-02,1.447766419999999998e+00
2.016785399999999839e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.465546599999999922e+00,1.528757499999999943e-02,1.450259020000000065e+00
2.016910399999999992e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.467609919999999901e+00,1.503937059999999916e-02,1.452570549999999905e+00
2.017035400000000145e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.469521260000000051e+00,1.480682720000000077e-02,1.454714429999999892e+00
2.017160400000000298e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.471294019999999980e+00,1.458860439999999994e-02,1.456705420000000029e+00
2.017285400000000006e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.472936840000000025e+00,1.438380640000000085e-02,1.458553030000000028e+00
2.017410400000000159e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.474457190000000084e+00,1.419163000000000022e-02,1.460265549999999912e+00
2.017535400000000312e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.475865600000000111e+00,1.401103799999999996e-02,1.461854559999999914e+00
2.017660400000000021e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.477172479999999899e+00,1.384108029999999920e-02,1.463331399999999949e+00
2.017785399999999729e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.478384539999999969e+00,1.368116479999999940e-02,1.464703370000000060e+00
2.017910399999999882e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.479508700000000010e+00,1.353066430000000007e-02,1.465978030000000043e+00
2.018035400000000035e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.480551579999999978e+00,1.338896269999999972e-02,1.467162620000000084e+00
2.018160399999999743e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.481519409999999981e+00,1.325548070000000071e-02,1.468263929999999995e+00
2.018285399999999896e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.482417939999999934e+00,1.312968370000000030e-02,1.469288259999999902e+00
2.018410400000000049e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.483252529999999902e+00,1.301107699999999937e-02,1.470241450000000061e+00
2.018535399999999758e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.484028090000000022e+00,1.289920139999999917e-02,1.471128889999999911e+00
2.018660399999999910e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.484749169999999951e+00,1.279362900000000081e-02,1.471955539999999951e+00
2.018785400000000063e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.485419959999999984e+00,1.269395849999999971e-02,1.472725999999999980e+00
2.018910400000000216e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.486044300000000096e+00,1.259981580000000059e-02,1.473444490000000107e+00
2.019035399999999925e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.486625759999999907e+00,1.251084969999999991e-02,1.474114909999999945e+00
2.019160400000000077e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.487167600000000034e+00,1.242673170000000056e-02,1.474740869999999981e+00
2.019285400000000230e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.487672840000000107e+00,1.234715270000000080e-02,1.475325680000000084e+00
2.019410399999999939e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.488144240000000007e+00,1.227182299999999941e-02,1.475872419999999963e+00
2.019535400000000092e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.488584359999999940e+00,1.220047099999999919e-02,1.476383889999999921e+00
2.019660400000000244e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.488995559999999996e+00,1.213284310000000039e-02,1.476862710000000023e+00
2.019785400000000397e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.489379989999999987e+00,1.206870049999999965e-02,1.477311290000000055e+00
2.019910400000000106e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.489739649999999971e+00,1.200782029999999945e-02,1.477731829999999968e+00
2.020035399999999814e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.490076369999999928e+00,1.194999350000000050e-02,1.478126379999999962e+00
2.020160399999999967e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.490391849999999963e+00,1.189502389999999923e-02,1.478496819999999934e+00
2.020285399999999676e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.490687630000000041e+00,1.184272790000000068e-02,1.478844899999999907e+00
2.020410399999999829e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.490965160000000012e+00,1.179293319999999944e-02,1.479172230000000088e+00
2.020535399999999981e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.491225770000000006e+00,1.174548000000000085e-02,1.479480289999999920e+00
2.020660400000000134e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.491470649999999898e+00,1.170021740000000074e-02,1.479770430000000081e+00
2.020785399999999843e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.491700950000000025e+00,1.165700379999999939e-02,1.480043940000000058e+00
2.020910399999999996e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.491917689999999963e+00,1.161570810000000023e-02,1.480301979999999906e+00
2.021035400000000148e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.492121830000000093e+00,1.157620690000000022e-02,1.480545620000000007e+00
2.021160399999999857e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.492314249999999953e+00,1.153838559999999930e-02,1.480775860000000055e+00
2.021285400000000010e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.492495770000000110e+00,1.150213639999999975e-02,1.480993629999999950e+00
2.021410400000000163e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.492667140000000003e+00,1.146735920000000082e-02,1.481199780000000077e+00
2.021535399999999871e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.492829050000000102e+00,1.143395889999999915e-02,1.481395089999999914e+00
2.021660400000000024e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.492982140000000069e+00,1.140184860000000022e-02,1.481580289999999911e+00
2.021785400000000177e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493127019999999971e+00,1.137094620000000077e-02,1.481756070000000092e+00
2.021910400000000330e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493264219999999920e+00,1.134117530000000075e-02,1.481923040000000080e+00
2.022035400000000038e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493394249999999923e+00,1.131246389999999991e-02,1.482081790000000066e+00
2.022160400000000191e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493517589999999950e+00,1.128474569999999948e-02,1.482232849999999935e+00
2.022285399999999900e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493634670000000053e+00,1.125795740000000086e-02,1.482376710000000042e+00
2.022410399999999608e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493745890000000021e+00,1.123204109999999950e-02,1.482513849999999911e+00
2.022535399999999761e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493851629999999986e+00,1.120694229999999979e-02,1.482644690000000098e+00
2.022660399999999914e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.493952230000000103e+00,1.118261000000000081e-02,1.482769620000000010e+00
2.022785400000000067e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494048019999999921e+00,1.115899759999999970e-02,1.482889020000000002e+00
2.022910399999999775e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494139279999999959e+00,1.113605879999999930e-02,1.483003220000000066e+00
2.023035399999999928e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494226309999999946e+00,1.111375340000000066e-02,1.483112549999999974e+00
2.023160400000000081e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494309349999999981e+00,1.109204180000000067e-02,1.483217309999999900e+00
2.023285399999999790e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494388650000000096e+00,1.107088770000000041e-02,1.483317760000000041e+00
2.023410399999999942e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494464419999999905e+00,1.105025720000000003e-02,1.483414170000000087e+00
2.023535400000000095e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494536880000000068e+00,1.103011859999999955e-02,1.483506769999999975e+00
2.023660400000000248e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494606220000000096e+00,1.101044259999999983e-02,1.483595779999999920e+00
2.023785399999999957e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494672620000000007e+00,1.099120089999999945e-02,1.483681419999999918e+00
2.023910400000000109e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494736239999999938e+00,1.097236799999999970e-02,1.483763869999999985e+00
2.024035400000000262e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494797240000000027e+00,1.095391989999999934e-02,1.483843320000000077e+00
2.024160399999999971e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494855770000000028e+00,1.093583409999999978e-02,1.483919940000000048e+00
2.024285400000000124e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494911960000000040e+00,1.091808820000000034e-02,1.483993869999999937e+00
2.024410400000000276e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.494965939999999938e+00,1.090066339999999981e-02,1.484065280000000042e+00
2.024535399999999985e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495017830000000103e+00,1.088354040000000071e-02,1.484134290000000078e+00
2.024660399999999694e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495067729999999928e+00,1.086670210000000025e-02,1.484201029999999921e+00
2.024785399999999846e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495115760000000016e+00,1.085013219999999938e-02,1.484265629999999891e+00
2.024910399999999999e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495162010000000041e+00,1.083381519999999931e-02,1.484328190000000047e+00
2.025035399999999708e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495206559999999962e+00,1.081773769999999982e-02,1.484388830000000103e+00
2.025160399999999861e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495249519999999999e+00,1.080188579999999919e-02,1.484447630000000018e+00
2.025285400000000013e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495290950000000008e+00,1.078624670000000001e-02,1.484504700000000010e+00
2.025410400000000166e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495330920000000008e+00,1.077080910000000058e-02,1.484560110000000099e+00
2.025535399999999875e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495369519999999897e+00,1.075556239999999990e-02,1.484613959999999899e+00
2.025660400000000028e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495406809999999975e+00,1.074049619999999962e-02,1.484666309999999934e+00
2.025785400000000180e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495442850000000101e+00,1.072560080000000034e-02,1.484717250000000099e+00
2.025910399999999889e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495477689999999971e+00,1.071086700000000065e-02,1.484766819999999932e+00
2.026035400000000042e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495511400000000046e+00,1.069628639999999943e-02,1.484815109999999994e+00
2.026160400000000195e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495544020000000085e+00,1.068185200000000036e-02,1.484862169999999981e+00
2.026285400000000347e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495575600000000005e+00,1.066755510000000004e-02,1.484908050000000035e+00
2.026410400000000056e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495606200000000108e+00,1.065338910000000056e-02,1.484952810000000012e+00
2.026535400000000209e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495635849999999989e+00,1.063934840000000000e-02,1.484996500000000053e+00
2.026660400000000362e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495664590000000072e+00,1.062542650000000005e-02,1.485039159999999914e+00
2.026785399999999626e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495692459999999890e+00,1.061161679999999934e-02,1.485080849999999897e+00
2.026910399999999779e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495719510000000030e+00,1.059791529999999996e-02,1.485121590000000102e+00
2.027035399999999932e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495745759999999924e+00,1.058431649999999960e-02,1.485161439999999944e+00
2.027160400000000084e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495771240000000057e+00,1.057081590000000064e-02,1.485200419999999966e+00
2.027285399999999793e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495795989999999964e+00,1.055740949999999997e-02,1.485238590000000025e+00
2.027410399999999946e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495820050000000068e+00,1.054409289999999957e-02,1.485275949999999900e+00
2.027535400000000099e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495843419999999924e+00,1.053086139999999914e-02,1.485312559999999893e+00
2.027660399999999807e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495866149999999895e+00,1.051771209999999984e-02,1.485348440000000103e+00
2.027785399999999960e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495888260000000081e+00,1.050464270000000047e-02,1.485383609999999965e+00
2.027910400000000113e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495909759999999977e+00,1.049164950000000020e-02,1.485418109999999903e+00
2.028035399999999822e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495930690000000007e+00,1.047872889999999953e-02,1.485451960000000016e+00
2.028160399999999974e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495951070000000049e+00,1.046587860000000071e-02,1.485485189999999900e+00
2.028285400000000127e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495970910000000043e+00,1.045309590000000066e-02,1.485517809999999939e+00
2.028410400000000280e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.495990230000000087e+00,1.044037859999999950e-02,1.485549849999999950e+00
2.028535399999999989e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496009060000000002e+00,1.042772470000000000e-02,1.485581339999999972e+00
2.028660400000000141e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496027409999999946e+00,1.041513160000000042e-02,1.485612280000000007e+00
2.028785400000000294e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496045300000000022e+00,1.040259869999999968e-02,1.485642700000000094e+00
2.028910400000000003e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496062739999999947e+00,1.039012310000000071e-02,1.485672620000000110e+00
2.029035399999999711e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496079759999999981e+00,1.037770309999999988e-02,1.485702049999999996e+00
2.029160399999999864e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496096349999999964e+00,1.036533729999999931e-02,1.485731020000000013e+00
2.029285400000000017e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496112550000000097e+00,1.035302429999999940e-02,1.485759520000000000e+00
2.029410399999999726e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496128359999999935e+00,1.034076320000000028e-02,1.485787589999999936e+00
2.029535399999999878e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496143790000000084e+00,1.032855170000000072e-02,1.485815239999999982e+00
2.029660400000000031e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496158859999999979e+00,1.031638940000000060e-02,1.485842469999999915e+00
2.029785399999999740e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496173580000000003e+00,1.030427520000000083e-02,1.485869300000000059e+00
2.029910399999999893e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496187960000000094e+00,1.029220749999999913e-02,1.485895750000000071e+00
2.030035400000000045e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496202009999999971e+00,1.028018569999999965e-02,1.485921819999999949e+00
2.030160400000000198e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496215740000000016e+00,1.026820919999999956e-02,1.485947530000000016e+00
2.030285399999999907e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496229159999999947e+00,1.025627699999999941e-02,1.485972889999999991e+00
2.030410400000000060e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496242290000000086e+00,1.024438870000000078e-02,1.485997900000000094e+00
2.030535400000000212e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496255129999999989e+00,1.023254300000000019e-02,1.486022579999999982e+00
2.030660399999999921e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496267680000000100e+00,1.022073870000000072e-02,1.486046940000000038e+00
2.030785400000000074e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496279960000000075e+00,1.020897659999999915e-02,1.486070980000000041e+00
2.030910400000000227e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496291980000000077e+00,1.019725619999999923e-02,1.486094720000000091e+00
2.031035400000000379e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496303740000000104e+00,1.018557640000000014e-02,1.486118159999999966e+00
2.031160400000000088e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496315250000000097e+00,1.017393590000000014e-02,1.486141310000000049e+00
2.031285399999999797e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496326519999999993e+00,1.016233499999999977e-02,1.486164189999999996e+00
2.031410399999999949e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496337559999999955e+00,1.015077380000000036e-02,1.486186779999999930e+00
2.031535399999999658e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496348360000000044e+00,1.013925130000000070e-02,1.486209110000000111e+00
2.031660399999999811e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496358950000000076e+00,1.012776750000000080e-02,1.486231180000000096e+00
2.031785399999999964e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496369319999999892e+00,1.011632179999999957e-02,1.486253000000000046e+00
2.031910400000000116e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496379480000000095e+00,1.010491380000000036e-02,1.486274569999999962e+00
2.032035399999999825e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496389439999999960e+00,1.009354370000000063e-02,1.486295900000000003e+00
